"seed","n","alpha","truth","alphahat","p0hat","p1hat","p2hat","p3hat"
26,100,0.2,"A",0.0604349006452418,0.00848071162927132,0.716595925620157,0.0218543414335811,0.252760320935422
27,100,0.2,"A",0.0776270650417503,0.405474286362765,0.00156209979926454,0.347498995610578,0.24548961412646
28,100,0.2,"A",0.0358157133558716,0.0214167316651421,0.649287680941788,0.0908256008947247,0.238329797680923
29,100,0.2,"A",0.0166260014317829,0.251678685435568,0.0751457287287958,0.490351589344932,0.182824671997663
30,100,0.2,"A",0.0126345129607599,0.229476073895754,0.206411711498055,0.368961540023545,0.195152235390999
31,100,0.2,"A",0.053672027847089,0.373274814400384,0.172104232564353,0.0539638357555761,0.400701870130743
32,100,0.2,"A",0.0590439410524344,0.248560418411255,0.403424710388958,0.0143803669228605,0.333630781038347
33,100,0.2,"A",0.0297352407193998,0.276214135698796,0.235492764829382,0.194619233769629,0.293662292837908
34,100,0.2,"A",0.0540705870800897,0.283753994440033,0.396235718143505,0.000438919736109311,0.319776667860125
35,100,0.2,"A",0.0560986131017168,0.319816320051535,0.00380805972810433,0.55703059358571,0.119280901097049
36,100,0.2,"A",0.0418889242249539,0.356887881835461,0.0172998344946246,0.427091587542521,0.198784041959868
37,100,0.2,"A",0.0473444690363439,0.330146112344506,0.107478980033682,0.234151229638435,0.328208380517788
38,100,0.2,"A",0.0287808326715446,0.276132871950216,0.0050947694825478,0.488623735775811,0.230173595485337
39,100,0.2,"A",0.0465704983404741,0.243564008294078,0.248177320636405,0.133253513689711,0.374994547220685
40,100,0.2,"A",0.0410235468209636,0.332109356997819,0.197806774624653,0.168585020559384,0.301525495387878
41,100,0.2,"A",0.0751918865780556,0.323119385603702,0.259031745897969,0.000122961089915848,0.418025086924816
42,100,0.2,"A",0.0579395180177548,0.418875473403343,0.152526254369136,0.058119911517043,0.370506831990626
43,100,0.2,"A",0.0461252777204547,0.296394655394209,0.299895968236093,0.025013794611429,0.37872712097906
44,100,0.2,"A",0.0606590511872246,0.309667190466922,0.00939895793967502,0.597238077813932,0.0836371449407558
45,100,0.2,"A",0.0361733567627174,0.31207793114597,0.0607648908403657,0.398917001241399,0.228240939423066
46,100,0.2,"A",0.032982498027621,0.164894949771016,0.417685301817452,0.119254474706093,0.298162241223113
47,100,0.2,"A",0.0784142534562046,0.46289481000848,0.00918602152901409,0.187494044667248,0.340400031509034
48,100,0.2,"A",0.0711488364500478,0.236214845921616,0.273839780416783,0.0342689376249512,0.455546441521453
49,100,0.2,"A",0.0221964847011371,0.255316192211484,0.13275846119871,0.474351033355118,0.137563442807914
50,100,0.2,"A",0.0495367662024727,0.337727984685254,0.0136075743730919,0.478427431602917,0.170243752177888
51,100,0.2,"A",0.0346372529634692,0.282457171428785,0.222066318147926,0.243703293028261,0.251723080935651
52,100,0.2,"A",0.0488371462929975,0.299143891322052,0.263116436513242,0.0289002273809461,0.40893355857034
53,100,0.2,"A",0.0417363529492445,0.330244108427788,0.0642766929236031,0.286902259581229,0.318566744749601
54,100,0.2,"A",0.076826598671395,0.438852232357177,0.0428499683871299,0.180898613167348,0.337435777274834
55,100,0.2,"A",0.0353143438700515,0.297050086975531,0.025685954053861,0.494743909080096,0.182505407550103
56,100,0.2,"A",0.0229038768578302,0.284105307119632,0.124940209363502,0.428572395470018,0.162385476918834
57,100,0.2,"A",0.0477453887675124,0.251903350865291,0.252970274996099,0.0929386389566245,0.402198509025853
58,100,0.2,"A",0.0195057622009309,0.23387662556893,0.265363456160778,0.272190090409848,0.228564260900831
59,100,0.2,"A",0.0693241419714432,0.146679157759664,0.528993290302089,0.00559835625779186,0.318729162582239
60,100,0.2,"A",0.0531308923976902,0.332840433083646,0.0178261221995553,0.518915828268112,0.130416576251257
61,100,0.2,"A",0.0225209540542528,0.258970546715603,0.280236136449039,0.178275787500506,0.282537172363666
62,100,0.2,"A",0.0567673503622786,0.318282767309482,0.0163387269754814,0.566311109042808,0.0990316476274744
63,100,0.2,"A",0.0888892741822426,0.421721818113836,0.0171513932927998,0.0920279321670979,0.469186988755091
64,100,0.2,"A",0.0409382156272245,0.11070414782222,0.544983682008698,0.0869673266602074,0.257306098147111
65,100,0.2,"A",0.0299353611150909,0.263488639929972,0.216388961333552,0.177087259239725,0.343055850314327
66,100,0.2,"A",0.0832421507331077,0.477595790223479,0.00914286121761088,0.165117451104742,0.348203550668768
67,100,0.2,"A",0.0504492616177194,0.346641595214303,0.0702242417595027,0.376351841826146,0.206710545831513
68,100,0.2,"A",0.0626814177748154,0.399376966934295,0.142173097355353,0.0931531288348905,0.365281294246265
69,100,0.2,"A",0.0572947340269575,0.275222254129556,0.363383605176269,0.0142978886026751,0.347105188539224
70,100,0.2,"A",0.0696960841994768,0.26924218323893,0.328706320238989,0.000780777422716466,0.401478600082393
71,100,0.2,"A",0.070899066203148,0.257637708849252,0.326823376460468,0.00371944031155079,0.41186636210526
72,100,0.2,"A",0.0626251344571047,0.409467805612179,0.157397288058364,0.100672398205596,0.332435609828264
73,100,0.2,"A",0.0224835551578524,0.262085547038375,0.101430213304503,0.476267963521577,0.160213394902556
74,100,0.2,"A",0.0455162855988767,0.391333852780974,0.0461794014065583,0.255301591785507,0.307174267703846
75,100,0.2,"A",0.00815211529478844,0.174658101983406,0.198548437777124,0.514003737492166,0.112785955988176
76,100,0.2,"A",0.0533917543998324,0.300566247425411,0.267375377361008,0.0473364172128397,0.384768557473897
77,100,0.2,"A",0.0296630703627167,0.233695726981903,0.387857570045922,0.106923678907431,0.271516494573375
78,100,0.2,"A",0.0503076468698081,0.393987407355231,0.126001477551371,0.130409565061556,0.34960537620043
79,100,0.2,"A",0.0568743242439475,0.398884238788966,0.0280794960773291,0.30943921829412,0.263600050633252
80,100,0.2,"A",0.0333512337312097,0.320756751151532,0.0234425591405312,0.477755640595161,0.1780886426942
81,100,0.2,"A",0.0624159934904372,0.273275337371495,0.31359046848,0.00821784016890822,0.405079053989759
82,100,0.2,"A",0.0455118198529697,0.143907032376054,0.460447137378237,0.0755469760480237,0.320064316927283
83,100,0.2,"A",0.039690557784472,0.0112501162785578,0.68503988219356,0.0588907721125074,0.244640017952034
84,100,0.2,"A",0.0459836442906862,0.334361438266595,0.066385982852376,0.440186120896323,0.159048309799369
85,100,0.2,"A",0.0491600517950722,0.304989886429116,0.178692326826198,0.157241844431222,0.359037250700175
86,100,0.2,"A",0.0659150028507054,0.330544322107891,0.251675226266853,0.0418425488034114,0.375970141077041
87,100,0.2,"A",0.087271476438028,0.113296339461534,0.497988514376794,0.00147614977445028,0.387204582303369
88,100,0.2,"A",0.110890523756085,0.429371720023653,0.035509515026173,0.0116989195064389,0.523340845438751
89,100,0.2,"A",0.0624132145889184,0.251933305267602,0.379168027419177,0.00315797178710536,0.365821146765762
90,100,0.2,"A",0.0353078290532789,0.250748519457409,0.384686799487685,0.0780626136117074,0.286499607489771
91,100,0.2,"A",0.0484976476394725,0.391889497225739,0.0300427584243006,0.230451796262754,0.347653062421352
92,100,0.2,"A",0.0602312385699844,0.201572012195627,0.403698354378563,0.0184066195188473,0.376337735828615
93,100,0.2,"A",0.0288263712795453,0.304256268494653,0.0281844061724644,0.457426322677698,0.210150886605266
94,100,0.2,"A",0.0559395285923889,0.354540011196818,0.0588315078484799,0.4114786063569,0.175116683408508
95,100,0.2,"A",0.020241288561484,0.266662534103958,0.123318192585356,0.339306389417337,0.270721740555532
96,100,0.2,"A",0.0453314853948499,0.387285047605355,0.122926861705455,0.151141888262109,0.338703248727867
97,100,0.2,"A",0.0727194060990383,0.19043775749818,0.456001589045922,0.00327412332981373,0.350395288502654
98,100,0.2,"A",0.0314620959055372,0.297540382563815,0.13478292060847,0.333682778683576,0.233988596110145
99,100,0.2,"A",0.056619942338437,0.234400018457273,0.386845842234214,0.0499756536344824,0.328641688889471
100,100,0.2,"A",0.0311591351045813,0.294412493434306,0.109990661275102,0.317455829335152,0.278158284740858
1,200,0.2,"A",0.0185008575347048,0.255577401389776,0.175104185735823,0.383284366830184,0.1860312998071
2,200,0.2,"A",0.0444301266173713,0.180428894740256,0.469787414695174,0.0503609995541523,0.299398962962146
3,200,0.2,"A",0.0416239712355639,0.230368119529548,0.386814770333892,0.0559032806733555,0.32693041695167
4,200,0.2,"A",0.0420093676126469,0.301782221762893,0.175568305034311,0.212568558498397,0.310044504935864
5,200,0.2,"A",0.0531572488415277,0.21233438992235,0.43483737795681,0.0248031553617713,0.328057587839355
6,200,0.2,"A",0.0265297492425701,0.305005357312517,0.200893541437544,0.280945818659329,0.213157808246283
7,200,0.2,"A",0.0711084287319077,0.421695537528964,0.00437406303780707,0.292686785923038,0.281312893735468
8,200,0.2,"A",0.0270473501111133,0.27621165571065,0.138896759517444,0.371731167401948,0.2131572481005
9,200,0.2,"A",0.0154229613178716,0.201018253367936,0.275468168514347,0.325899714711766,0.197609326179391
10,200,0.2,"A",0.0317214902115732,0.3030232444863,0.130425247898101,0.335631802286125,0.230913757058015
11,200,0.2,"A",0.0385557224048784,0.234853619760997,0.190094270313548,0.247747282067179,0.327285082567691
12,200,0.2,"A",0.0495333279258656,0.147004037199477,0.554933481945785,0.0265291939620714,0.271526260923276
13,200,0.2,"A",0.0571547819285935,0.343841005197545,0.143275156121951,0.148820972730219,0.364086096827704
14,200,0.2,"A",0.0243944835926507,0.193214169514782,0.444843397501788,0.124874113639137,0.237059238079536
15,200,0.2,"A",0.0434917127981169,0.314168078492382,0.192569844761693,0.159156754100871,0.33407768196715
16,200,0.2,"A",0.0587817050076009,0.292104996043337,0.226422051762175,0.0788191623303682,0.402656471649751
17,200,0.2,"A",0.0314886871180735,0.250270076038034,0.363131175252431,0.0767242586460765,0.309890830615015
18,200,0.2,"A",0.05285383873524,0.387287398479807,0.104495884096535,0.139480852383891,0.368730146073837
19,200,0.2,"A",0.0294855163632876,0.192953864099175,0.404005054830365,0.12250378981776,0.280530727806657
20,200,0.2,"A",0.0460800970293411,0.362592896237774,0.123800442900343,0.225694631265432,0.287912679607734
21,200,0.2,"A",0.0479465508151304,0.318533141319489,0.0548150202750328,0.506561922612399,0.120045239246232
22,200,0.2,"A",0.0201028553772088,0.242328327496762,0.220503059501272,0.305007497832291,0.232156489851754
23,200,0.2,"A",0.0565784345372858,0.347016689799679,0.102479904911792,0.171540485858401,0.378991689183272
24,200,0.2,"A",0.0242484559001388,0.24741570291061,0.252311270697577,0.237929021045041,0.262338653599694
25,200,0.2,"A",0.0324837606365409,0.298148003844074,0.175163356285877,0.220926167788726,0.305773428786384
26,200,0.2,"A",0.0315226917323538,0.182073393898861,0.35750737322015,0.140764220361109,0.319650860737899
27,200,0.2,"A",0.0642550145820252,0.403657961436276,0.0107543996591345,0.279263975770331,0.306346604734022
28,200,0.2,"A",0.0151999622926706,0.178959345368015,0.274007326671608,0.302685399423005,0.244350024175094
29,200,0.2,"A",0.0701988465470948,0.211340160054484,0.384138182392015,0.0103482877199438,0.394174259868718
30,200,0.2,"A",0.0213289546474366,0.215437881728423,0.337077666024089,0.176359871895196,0.271126094877475
31,200,0.2,"A",0.0312498567076507,0.329636941546817,0.197609888014253,0.168541394338486,0.304209989218446
32,200,0.2,"A",0.047920216086971,0.354171033820508,0.121452994058777,0.154753674979374,0.369629713298726
33,200,0.2,"A",0.0377973204425124,0.272319017669256,0.252830846943058,0.134956196782119,0.339874228207526
34,200,0.2,"A",0.043724801178779,0.291236304268539,0.338780355492031,0.016619169585192,0.353435255047079
35,200,0.2,"A",0.0589628089179226,0.374364818197807,0.039630819080392,0.235084705808183,0.350896324724095
36,200,0.2,"A",0.04031804183963,0.349016011503892,0.15692833359432,0.185632454475941,0.308425064467342
37,200,0.2,"A",0.035003900152416,0.318342892556389,0.100053914067092,0.340117510221039,0.241482128757511
38,200,0.2,"A",0.0327531529791045,0.281015233411037,0.118303764094594,0.335937728250924,0.264741994725489
39,200,0.2,"A",0.035955220115185,0.294660601105031,0.185654458151646,0.21438374356337,0.305297531290976
40,200,0.2,"A",0.0405211113148559,0.303612110686562,0.272198579992676,0.10436667337156,0.319835558731376
41,200,0.2,"A",0.0431684054872263,0.227698058277141,0.422029040627381,0.0292149512116778,0.321085030519
42,200,0.2,"A",0.0613336189328583,0.395974418564001,0.169439482993824,0.0442187148420293,0.390393109461073
43,200,0.2,"A",0.030200652827233,0.27282862510707,0.284248431469865,0.138139339951405,0.304790633563076
44,200,0.2,"A",0.0318382115545622,0.292380602575234,0.165288002541872,0.325364016516949,0.216946745249719
45,200,0.2,"A",0.0358692353590302,0.308874239172514,0.162673996250676,0.270903465509884,0.257534651736412
46,200,0.2,"A",0.036657914797786,0.258373119224692,0.247157807141994,0.157317509063408,0.337150156519092
47,200,0.2,"A",0.0693716428013139,0.41962468705338,0.0247492566786561,0.240119661392734,0.315538319934684
48,200,0.2,"A",0.0459382286192143,0.347202151053422,0.0679369772913085,0.250558983539569,0.334293838337255
49,200,0.2,"A",0.0393369058629814,0.312863514394551,0.181815633984968,0.1724453495616,0.332880476802437
50,200,0.2,"A",0.0441570448175887,0.344483963892092,0.0907204023286236,0.256485382775322,0.30832683686657
51,200,0.2,"A",0.0490324443313017,0.351067228488923,0.0075415141038586,0.415748458751926,0.225690417621099
52,200,0.2,"A",0.0126464000708257,0.229698951738875,0.273636937194989,0.391312763272321,0.105353404935572
53,200,0.2,"A",0.0461245854779948,0.30048159268412,0.182080205429306,0.166956552499383,0.350460401921098
54,200,0.2,"A",0.0713743874143608,0.448633058497332,0.0260018682801895,0.146659963193169,0.378734079520992
55,200,0.2,"A",0.0401414832410707,0.317204720459585,0.105977764502266,0.262648072986278,0.314170802109755
56,200,0.2,"A",0.022406266784872,0.272234169051403,0.210444209938287,0.312764276633825,0.204556979433881
57,200,0.2,"A",0.0259833903060626,0.287728314226796,0.149108185316189,0.304116929856206,0.259055131072125
58,200,0.2,"A",0.0256611696493412,0.29181577863977,0.0963092084733224,0.42723120047132,0.184653504745396
59,200,0.2,"A",0.0156407736603802,0.211446756950931,0.268774300259661,0.2556425331667,0.264137856031474
60,200,0.2,"A",0.0384876476061479,0.305550986537853,0.201369013537633,0.233502196594192,0.259564559060917
61,200,0.2,"A",0.0265864811540848,0.312741827833106,0.193628407103456,0.241980451981804,0.251662602455161
62,200,0.2,"A",0.0456425640417786,0.343834786697859,0.0834996187219581,0.300761041321666,0.271911739855623
63,200,0.2,"A",0.0536848519457805,0.380279544639914,0.0110963382406809,0.338137509852369,0.27053200634011
64,200,0.2,"A",0.0457845271049284,0.263535261474444,0.268673356948764,0.0705778882743576,0.397244643404468
65,200,0.2,"A",0.0479416088192458,0.214914568803464,0.403682702273067,0.040977696356947,0.34044305830929
66,200,0.2,"A",0.0710906160151596,0.416804226202478,0.146090153185659,0.0468328653273047,0.390288887467112
67,200,0.2,"A",0.0549198264920416,0.351690094165112,0.00681070006908942,0.40632402180743,0.235231545213522
68,200,0.2,"A",0.0572572191510695,0.404336301108301,0.0317349151554434,0.281018510208006,0.282938078487599
69,200,0.2,"A",0.0615853465712588,0.32910863167804,0.230075842232293,0.0348822319247189,0.405971799077368
70,200,0.2,"A",0.0335300579875468,0.24957407426346,0.32283265332556,0.0847318931650585,0.342895653696234
71,200,0.2,"A",0.0268312919943887,0.299502909221473,0.167961215906102,0.265500793224756,0.267045840327784
72,200,0.2,"A",0.0561973970571753,0.396044321939666,0.0578805629995109,0.189315240709752,0.356782845841533
73,200,0.2,"A",0.029485204291557,0.275418261744063,0.15255836223584,0.309123725061976,0.262891905620312
74,200,0.2,"A",0.0451844159298718,0.304571628791171,0.180836423088582,0.170919646383233,0.343690041500695
75,200,0.2,"A",0.0182504054741677,0.192373035349445,0.321715879641259,0.259082510158588,0.226818339164802
76,200,0.2,"A",0.0455349998574925,0.316084118952951,0.21738910355562,0.0918548619187994,0.374676247810454
77,200,0.2,"A",0.0224376710193622,0.234733548746543,0.289036712594968,0.215642735244438,0.260585637193279
78,200,0.2,"A",0.0588100048006956,0.354528314185592,0.20629254048771,0.019601297399887,0.419608464912133
79,200,0.2,"A",0.0550211467355864,0.371721271151383,0.018334643941361,0.334861719108482,0.275152729098828
80,200,0.2,"A",0.0405003654425033,0.319282182946593,0.192014629422306,0.16213256957081,0.326584356473082
81,200,0.2,"A",0.0329977854033777,0.19583077556395,0.450749291761143,0.0750984759506007,0.27832079739487
82,200,0.2,"A",0.0284828622079897,0.266943644674734,0.187769579787161,0.25064512475939,0.294643198139838
83,200,0.2,"A",0.0497195576497391,0.177446219346444,0.383000787755345,0.0695046548791339,0.370031048779411
84,200,0.2,"A",0.0495357418696395,0.355707919296212,0.115429581932352,0.173225630660765,0.355616597465859
85,200,0.2,"A",0.0390138842724136,0.297975146112389,0.0363152865393469,0.532758302833372,0.132936726476673
86,200,0.2,"A",0.0490962576447143,0.35355360598897,0.155679545329734,0.167510870056984,0.323243194525103
87,200,0.2,"A",0.068787719712146,0.198477962881072,0.393443922185024,0.0105785750692233,0.397483407204202
88,200,0.2,"A",0.0337265962843198,0.298656173449219,0.0344201209001984,0.447097190448413,0.219835220100523
89,200,0.2,"A",0.0351107702544386,0.244210859313991,0.373611331173476,0.0678752451102978,0.314319172258665
90,200,0.2,"A",0.051666565336324,0.34538991201606,0.200743301040566,0.0683263943531645,0.385557010012993
91,200,0.2,"A",0.0368041032429023,0.326751671652358,0.103636112849016,0.28844894784123,0.281171596953325
92,200,0.2,"A",0.0168833501230253,0.220867508123219,0.298595772473956,0.227637379994974,0.252903933143547
93,200,0.2,"A",0.0293639824397915,0.312245034728157,0.0882850009345793,0.397226705001419,0.202248769021637
94,200,0.2,"A",0.0532400781678136,0.367132339164257,0.0767134201862778,0.230066348674891,0.326113407343753
95,200,0.2,"A",0.0716495857469329,0.280348642883229,0.282596060421525,0.0110511769041893,0.426066055599163
96,200,0.2,"A",0.02613907645079,0.291897619984258,0.273351980463134,0.209944291406122,0.224827800789803
97,200,0.2,"A",0.0537163460161705,0.191479193098508,0.432477694248453,0.0295628566596985,0.346500375642822
98,200,0.2,"A",0.0340429837542536,0.250107352103063,0.304943407223965,0.149249014767314,0.295692520066237
99,200,0.2,"A",0.0385520519463691,0.305094382319587,0.152359746155296,0.255024305542455,0.287521169702225
100,200,0.2,"A",0.0413918086802101,0.323731074989409,0.089220167260442,0.238472123382219,0.348604935223364
1,400,0.2,"A",0.0317396778419291,0.272100298378947,0.240146030012333,0.172407908359853,0.315346935734992
2,400,0.2,"A",0.0190052475708561,0.211121593547922,0.350343247405334,0.214265049869582,0.224268650679198
3,400,0.2,"A",0.04557245096341,0.265613397296797,0.318119760036124,0.055515768201656,0.360782530218518
4,400,0.2,"A",0.0359654431277184,0.309103020316984,0.067711520026123,0.433883008239572,0.189300445346487
5,400,0.2,"A",0.020695316374965,0.245983816590455,0.282177217031925,0.229005270139626,0.242835346613854
6,400,0.2,"A",0.0374969286683873,0.307374463170074,0.256365064045756,0.103643110503871,0.332641897530102
7,400,0.2,"A",0.0598062209881901,0.424191182681645,0.0435614154678952,0.19740685333118,0.334854321051468
8,400,0.2,"A",0.0348604096696889,0.296450331243425,0.171642712718482,0.232841354933183,0.299066379582417
9,400,0.2,"A",0.0619699375635997,0.258870666036565,0.329347592895153,0.0225745693571063,0.389211712382948
10,400,0.2,"A",0.0327997345510967,0.295209686354276,0.213528512446804,0.198575382612437,0.292687457242061
11,400,0.2,"A",0.017362563951108,0.23596777459222,0.240143162653412,0.340616542237918,0.183267921831376
12,400,0.2,"A",0.0453604227816108,0.225105673573172,0.374009249499787,0.0515356780595969,0.349368120257132
13,400,0.2,"A",0.0482816276224567,0.295542251986987,0.252384401418573,0.0834767466087362,0.368600591482018
14,400,0.2,"A",0.0420654590642983,0.283783287582618,0.269908660464836,0.0953942259726653,0.350924323274476
15,400,0.2,"A",0.0453682073371736,0.347123141034488,0.0963278326456921,0.217660443662015,0.338893689771967
16,400,0.2,"A",0.0395670557000425,0.319128330277613,0.184089404758093,0.178315666085697,0.31845803945732
17,400,0.2,"A",0.0253230236502273,0.302099196019055,0.094252662057934,0.38507036087523,0.218587865137501
18,400,0.2,"A",0.0454007752182786,0.33307782215812,0.183318697679757,0.141843209969611,0.341744508532192
19,400,0.2,"A",0.038669853895874,0.212590405805613,0.377698361138373,0.0921659751150721,0.317540795815581
20,400,0.2,"A",0.0519843928725128,0.361344222744232,0.162984724950886,0.11102528919097,0.364651938539487
21,400,0.2,"A",0.0424011946981938,0.337870214496558,0.0428289547394274,0.385706985708815,0.233610772156949
22,400,0.2,"A",0.0292402640152588,0.285051236416449,0.210801319904714,0.211002093353981,0.293155284235051
23,400,0.2,"A",0.0289585047193923,0.299589505841615,0.165938918961231,0.307257126165044,0.227208786297109
24,400,0.2,"A",0.0358709302155965,0.270858635807401,0.261232739208629,0.151830205861273,0.316079570164319
25,400,0.2,"A",0.0355072145095378,0.276124618043445,0.281546717772993,0.140447524725058,0.301880942507059
26,400,0.2,"A",0.0431431013174667,0.194364664817127,0.41096223092145,0.0667937366531278,0.327879361888524
27,400,0.2,"A",0.0541518914882829,0.374063646336803,0.027028210120577,0.368653676476595,0.230245735450154
28,400,0.2,"A",0.0399808298461143,0.239125266923267,0.329635559923806,0.101269026727613,0.329972033309771
29,400,0.2,"A",0.0191079943004305,0.234267466392773,0.27602268986455,0.25545608249618,0.234258639187087
30,400,0.2,"A",0.020982243233133,0.250446719811156,0.199233995984893,0.319062726907848,0.231259982870319
31,400,0.2,"A",0.0315147190603578,0.295247623666312,0.253311409313257,0.157814044469345,0.293637056834769
32,400,0.2,"A",0.0426731224686368,0.284422076499118,0.296779046758541,0.092960811180956,0.325844978820575
33,400,0.2,"A",0.033455782635939,0.327577738735513,0.122744132780622,0.254963976730413,0.294715808523921
34,400,0.2,"A",0.0416387177280655,0.278208191432856,0.296438752798618,0.101340156276093,0.324015598779226
35,400,0.2,"A",0.0503998254910173,0.374121302209864,0.0646988279765364,0.274983009334802,0.286207995426216
36,400,0.2,"A",0.0414692417773631,0.336373112911963,0.134384887313442,0.201315900383446,0.327912247243484
37,400,0.2,"A",0.0346232970078272,0.327533763878307,0.0929205300414332,0.338294672265171,0.241250509454343
38,400,0.2,"A",0.0365816091506163,0.313629770435118,0.18494107965976,0.183689079665733,0.317733805131247
39,400,0.2,"A",0.0354611454714646,0.309036759315793,0.198305448365071,0.182408711042362,0.310250173064201
40,400,0.2,"A",0.0368280733695075,0.307592995462321,0.0626757569716369,0.449274456214731,0.180440778819844
41,400,0.2,"A",0.0409208532092672,0.254179570078105,0.310542597514011,0.110922349995863,0.324350056729244
42,400,0.2,"A",0.0489996241914174,0.398002737431944,0.090065894160309,0.17179545347398,0.340158204993959
43,400,0.2,"A",0.0263378440106085,0.27069739101583,0.261359137428657,0.225000096437998,0.242941410643147
44,400,0.2,"A",0.0425268923780084,0.336432539263838,0.135918883311162,0.204689139698547,0.322959460769565
45,400,0.2,"A",0.0394587869071643,0.325976802822806,0.071903428175575,0.439799882989458,0.162327872515677
46,400,0.2,"A",0.0327024948303335,0.234419751412455,0.329854233264526,0.132841043491961,0.302890420478193
47,400,0.2,"A",0.0651262727155661,0.407651912736458,0.0878965374588174,0.138776277575301,0.365667772726277
48,400,0.2,"A",0.0344636490045804,0.299054620249317,0.193046727504268,0.22457019825833,0.283336106568959
49,400,0.2,"A",0.0349509482586692,0.265016124513094,0.241078090998102,0.183952489325971,0.309939628847907
50,400,0.2,"A",0.0360836709000754,0.333399651859899,0.133715852932245,0.264349029749988,0.268551287144586
51,400,0.2,"A",0.0411768998730571,0.345098860247854,0.105949564145203,0.253801416344302,0.295157470552597
52,400,0.2,"A",0.0321301889594376,0.214601357846583,0.334684932162385,0.156441210393089,0.294261961689824
53,400,0.2,"A",0.0312935198153453,0.28942065131249,0.214162572755156,0.223713501309904,0.272699179067288
54,400,0.2,"A",0.0568491687179771,0.36175189942782,0.0435723274630621,0.439700988267076,0.154961630788807
55,400,0.2,"A",0.0333137584733559,0.325424175514073,0.140260726946649,0.277316771513513,0.257006696582833
56,400,0.2,"A",0.0323398792139801,0.269994196486924,0.277979141324586,0.152557061391195,0.29947333094763
57,400,0.2,"A",0.0259301934322568,0.266402211711232,0.18971986311555,0.287858542418138,0.25601619436955
58,400,0.2,"A",0.0360093469667342,0.285495437518182,0.213915207771937,0.191740747038776,0.30885551458464
59,400,0.2,"A",0.0375284258862333,0.22539245061865,0.338528668353306,0.104393192522636,0.331685862396918
60,400,0.2,"A",0.0395261109066035,0.3514772737336,0.103806464547261,0.263494416870947,0.281215071165145
61,400,0.2,"A",0.0373442461966781,0.292841256855526,0.280221443891056,0.0903588674696292,0.336601613255652
62,400,0.2,"A",0.0417361534717524,0.318184319088955,0.195365803700081,0.167393666742583,0.319057481964334
63,400,0.2,"A",0.0462351178368436,0.362952065379353,0.0639113625735396,0.314260781306679,0.258881544798555
64,400,0.2,"A",0.0242833586859766,0.240413076851261,0.2948224852984,0.164137369585149,0.300637612521036
65,400,0.2,"A",0.0516005781085435,0.241977375944475,0.353184804335136,0.038158577387803,0.366675607375977
66,400,0.2,"A",0.0705637532974583,0.426809346334748,0.0111466091270798,0.191068810111864,0.37102027394118
67,400,0.2,"A",0.0509663985003942,0.36050842175457,0.0942493356833017,0.207580772046746,0.337674508203777
68,400,0.2,"A",0.0568133517489185,0.373562849530354,0.112628327159299,0.14590912857756,0.367906437369711
69,400,0.2,"A",0.0300580020196696,0.281191570784408,0.128478235032285,0.414810250191178,0.175506897750787
70,400,0.2,"A",0.0504400379776613,0.249321430862759,0.369024990677146,0.0200907530559722,0.361586651363171
71,400,0.2,"A",0.0395885578557116,0.29569010573672,0.226379694933309,0.151678979483305,0.326233928430612
72,400,0.2,"A",0.0584444840435846,0.388504174158678,0.0100766195896227,0.272734335588746,0.32876559540839
73,400,0.2,"A",0.0323446460984441,0.30734072675164,0.108557741873576,0.330500215765034,0.253602644958
74,400,0.2,"A",0.0382371206755411,0.330151191764761,0.127637282013713,0.264157429623899,0.278038577297526
75,400,0.2,"A",0.0278350733940413,0.245746056095637,0.268271731466418,0.208371296505468,0.277611858767337
76,400,0.2,"A",0.0435815142763797,0.324085628992582,0.205190729353569,0.127063827813885,0.343659369138864
77,400,0.2,"A",0.0332833719681857,0.260168955457977,0.325679480066044,0.100184214974869,0.313981154934705
78,400,0.2,"A",0.0408850184886886,0.308883042541163,0.242278462061464,0.134715472266522,0.314129317201142
79,400,0.2,"A",0.042210422211122,0.325527285871436,0.211451690167232,0.149559037259494,0.313464600994133
80,400,0.2,"A",0.0360625253140909,0.321912992451877,0.080193902657884,0.316306935169592,0.281595437976136
81,400,0.2,"A",0.017703905913739,0.23947903273354,0.208453800456958,0.352270446772204,0.199797507273398
82,400,0.2,"A",0.0207704887727829,0.23429387613366,0.273071789486213,0.247032232779535,0.245602855896424
83,400,0.2,"A",0.0524599877945688,0.159196938351568,0.500562046329449,0.0280473757541147,0.312187632844509
84,400,0.2,"A",0.0394705241385978,0.342903083664707,0.0831534626447956,0.334642257294329,0.239303701852173
85,400,0.2,"A",0.055337937982431,0.25380321411909,0.354785444463293,0.0368371608008055,0.354573527809685
86,400,0.2,"A",0.0464923554766753,0.360038856005787,0.0683229969890753,0.230092769204192,0.341559668844237
87,400,0.2,"A",0.0342934508603243,0.19012935222669,0.438462898818774,0.0726949420458232,0.298723857496517
88,400,0.2,"A",0.0257803188630875,0.281483298506745,0.18373286175562,0.295599617918242,0.239178475718051
89,400,0.2,"A",0.0493199613628599,0.278935839120048,0.277341095809157,0.0541253627546824,0.389599344165111
90,400,0.2,"A",0.031572670133825,0.331990698316706,0.170506330472733,0.212228120284034,0.285289644794021
91,400,0.2,"A",0.0305116964162746,0.276954918358862,0.256502031959651,0.18243238239819,0.284109275275861
